Start Time: 2025/03/09/20:11:42.552645
2025-03-09 20:11:42.558045, 576, 2017, 2282, 1909, 373, 175
2025-03-09 20:11:42.560035, 561, 2027, 2290, 1910, 376, 171
2025-03-09 20:11:42.562971, 571, 2026, 2288, 1911, 376, 173
2025-03-09 20:11:42.565758, 576, 2022, 2275, 1917, 375, 170
2025-03-09 20:11:42.568752, 565, 2019, 2284, 1915, 379, 173
2025-03-09 20:11:42.569442, 560, 2016, 2285, 1917, 379, 169
2025-03-09 20:11:42.571217, 569, 2016, 2282, 1926, 381, 172
2025-03-09 20:11:42.574073, 547, 1985, 2298, 1949, 389, 169
2025-03-09 20:11:42.577102, 544, 1987, 2274, 1954, 393, 171
2025-03-09 20:11:42.580047, 545, 1987, 2273, 1953, 391, 169
2025-03-09 20:11:42.582971, 539, 1970, 2275, 1954, 395, 171
2025-03-09 20:11:42.584915, 541, 1969, 2274, 1957, 397, 170
2025-03-09 20:11:42.587963, 541, 1978, 2266, 1959, 397, 170
2025-03-09 20:11:42.588740, 534, 1968, 2273, 1963, 398, 169
2025-03-09 20:11:42.591119, 525, 1934, 2270, 1991, 411, 167
2025-03-09 20:11:42.594019, 511, 1921, 2263, 1995, 406, 165
2025-03-09 20:11:42.596015, 511, 1919, 2266, 1995, 411, 170
2025-03-09 20:11:42.599136, 510, 1920, 2266, 1999, 413, 166
2025-03-09 20:11:42.601903, 509, 1914, 2266, 1998, 414, 169
2025-03-09 20:11:42.604867, 507, 1910, 2260, 2003, 415, 166
2025-03-09 20:11:42.606783, 506, 1915, 2264, 2000, 415, 166
2025-03-09 20:11:42.607542, 481, 1861, 2255, 2028, 432, 166
2025-03-09 20:11:42.610083, 494, 1859, 2246, 2032, 427, 170
2025-03-09 20:11:42.613241, 490, 1854, 2223, 2030, 432, 165
2025-03-09 20:11:42.616151, 484, 1851, 2241, 2028, 432, 170
2025-03-09 20:11:42.617946, 464, 1851, 2251, 2034, 432, 166
2025-03-09 20:11:42.620922, 485, 1842, 2251, 2043, 432, 166
2025-03-09 20:11:42.624003, 495, 1837, 2244, 2038, 433, 166
2025-03-09 20:11:42.626757, 471, 1778, 2224, 2069, 446, 162
2025-03-09 20:11:42.627472, 465, 1781, 2220, 2077, 447, 163
2025-03-09 20:11:42.629166, 467, 1771, 2221, 2073, 448, 165
2025-03-09 20:11:42.632362, 471, 1763, 2225, 2077, 448, 163
2025-03-09 20:11:42.635031, 464, 1759, 2266, 2074, 455, 163
2025-03-09 20:11:42.637898, 465, 1751, 2214, 2080, 451, 163
2025-03-09 20:11:42.640084, 457, 1744, 2219, 2083, 453, 161
2025-03-09 20:11:42.642970, 450, 1683, 2194, 2096, 464, 161
2025-03-09 20:11:42.645734, 451, 1693, 2193, 2101, 465, 162
2025-03-09 20:11:42.646444, 447, 1674, 2183, 2103, 464, 162
2025-03-09 20:11:42.649130, 449, 1663, 2183, 2102, 449, 159
2025-03-09 20:11:42.652250, 445, 1649, 2188, 2105, 467, 160
2025-03-09 20:11:42.653950, 448, 1653, 2190, 2107, 467, 162
2025-03-09 20:11:42.657022, 447, 1642, 2182, 2107, 471, 163
2025-03-09 20:11:42.659895, 434, 1575, 2142, 2120, 485, 159
2025-03-09 20:11:42.662965, 432, 1571, 2141, 2118, 490, 159
2025-03-09 20:11:42.664789, 433, 1555, 2143, 2107, 493, 162
