Start Time: 2025/03/09/20:12:46.713750
2025-03-09 20:12:46.720117, 496, 1554, 2021, 1706, 292, 162
2025-03-09 20:12:46.721942, 501, 1535, 2027, 1707, 290, 163
2025-03-09 20:12:46.724901, 510, 1535, 2013, 1703, 292, 165
2025-03-09 20:12:46.727855, 539, 1495, 1925, 1684, 298, 165
2025-03-09 20:12:46.730706, 546, 1495, 1909, 1681, 301, 165
2025-03-09 20:12:46.731358, 555, 1495, 1905, 1687, 297, 167
2025-03-09 20:12:46.733255, 560, 1491, 1890, 1686, 302, 163
2025-03-09 20:12:46.736357, 560, 1494, 1883, 1690, 300, 165
2025-03-09 20:12:46.738986, 572, 1491, 1873, 1681, 298, 166
2025-03-09 20:12:46.741964, 569, 1488, 1863, 1686, 304, 166
2025-03-09 20:12:46.744108, 652, 1478, 1749, 1707, 307, 167
2025-03-09 20:12:46.746741, 656, 1486, 1744, 1709, 312, 166
2025-03-09 20:12:46.749686, 656, 1491, 1732, 1715, 311, 167
2025-03-09 20:12:46.750336, 672, 1484, 1721, 1712, 311, 166
2025-03-09 20:12:46.753178, 683, 1487, 1712, 1716, 314, 166
2025-03-09 20:12:46.756082, 691, 1487, 1711, 1719, 315, 166
2025-03-09 20:12:46.757908, 707, 1491, 1697, 1728, 320, 165
2025-03-09 20:12:46.760925, 899, 1522, 1558, 1782, 325, 166
2025-03-09 20:12:46.763857, 919, 1531, 1535, 1791, 330, 166
2025-03-09 20:12:46.766781, 942, 1534, 1530, 1801, 333, 168
2025-03-09 20:12:46.768833, 959, 1590, 1510, 1805, 332, 166
2025-03-09 20:12:46.769488, 977, 1535, 1499, 1807, 330, 167
2025-03-09 20:12:46.772205, 1009, 1562, 1488, 1813, 337, 166
2025-03-09 20:12:46.775003, 1040, 1569, 1458, 1818, 336, 167
2025-03-09 20:12:46.778121, 1345, 1680, 1297, 1901, 350, 171
2025-03-09 20:12:46.779975, 1361, 1663, 1285, 1908, 347, 169
2025-03-09 20:12:46.782874, 1406, 1675, 1268, 1920, 352, 166
2025-03-09 20:12:46.785884, 1427, 1683, 1251, 1922, 353, 171
2025-03-09 20:12:46.788936, 1455, 1687, 1233, 1925, 353, 168
2025-03-09 20:12:46.790796, 1483, 1709, 1218, 1937, 355, 173
2025-03-09 20:12:46.793739, 1771, 1835, 1057, 2046, 387, 175
2025-03-09 20:12:46.794433, 1755, 1841, 1036, 2062, 389, 175
2025-03-09 20:12:46.797104, 1825, 1849, 1011, 2073, 393, 176
2025-03-09 20:12:46.800303, 1840, 1870, 995, 2077, 395, 176
2025-03-09 20:12:46.802179, 1866, 1874, 993, 2082, 397, 176
2025-03-09 20:12:46.805018, 1889, 1874, 971, 2087, 400, 177
2025-03-09 20:12:46.807973, 1900, 1901, 951, 2095, 401, 177
2025-03-09 20:12:46.810771, 2116, 1978, 799, 2140, 435, 181
2025-03-09 20:12:46.812874, 2133, 1975, 784, 2141, 436, 176
2025-03-09 20:12:46.815934, 2146, 1974, 768, 2138, 436, 177
2025-03-09 20:12:46.816611, 2158, 1980, 752, 2130, 443, 175
2025-03-09 20:12:46.819178, 2175, 1984, 740, 2142, 447, 178
2025-03-09 20:12:46.822028, 2177, 1986, 730, 2133, 450, 178
2025-03-09 20:12:46.824115, 2183, 1998, 709, 2134, 451, 177
2025-03-09 20:12:46.826913, 2369, 2129, 608, 2197, 511, 192
2025-03-09 20:12:46.829792, 2383, 2128, 602, 2202, 511, 190
2025-03-09 20:12:46.832889, 2381, 2124, 575, 2194, 525, 188
2025-03-09 20:12:46.835652, 2402, 2143, 579, 2197, 528, 192
2025-03-09 20:12:46.836298, 2416, 2148, 577, 2214, 539, 195
2025-03-09 20:12:46.838029, 2437, 2155, 575, 2224, 545, 194
2025-03-09 20:12:46.840964, 2445, 2162, 560, 2224, 554, 195
2025-03-09 20:12:46.843968, 2540, 2229, 474, 2262, 626, 208
2025-03-09 20:12:46.846857, 2542, 2234, 464, 2259, 635, 208
2025-03-09 20:12:46.848979, 2542, 2227, 464, 2268, 640, 210
2025-03-09 20:12:46.851880, 2559, 2247, 464, 2282, 651, 210
2025-03-09 20:12:46.854668, 2559, 2242, 459, 2288, 657, 213
2025-03-09 20:12:46.855657, 2559, 2242, 457, 2288, 661, 215
2025-03-09 20:12:46.858016, 2559, 2258, 446, 2288, 669, 215
2025-03-09 20:12:46.860038, 2626, 2304, 395, 2320, 742, 230
2025-03-09 20:12:46.862893, 2634, 2300, 401, 2323, 747, 229
2025-03-09 20:12:46.865989, 2646, 2301, 401, 2320, 751, 235
2025-03-09 20:12:46.868923, 2626, 2304, 393, 2323, 757, 235
2025-03-09 20:12:46.870848, 2639, 2302, 391, 2326, 765, 236
2025-03-09 20:12:46.873665, 2640, 2311, 385, 2321, 769, 240
2025-03-09 20:12:46.874371, 2624, 2314, 380, 2323, 771, 239
2025-03-09 20:12:46.877113, 2642, 2327, 384, 2325, 777, 240
2025-03-09 20:12:46.880078, 2683, 2320, 357, 2352, 842, 256
2025-03-09 20:12:46.882213, 2683, 2320, 365, 2355, 848, 257
2025-03-09 20:12:46.885004, 2671, 2321, 363, 2353, 853, 262
2025-03-09 20:12:46.887937, 2688, 2320, 359, 2353, 857, 257
2025-03-09 20:12:46.890721, 2698, 2329, 358, 2355, 865, 261
2025-03-09 20:12:46.893794, 2695, 2325, 365, 2358, 868, 260
2025-03-09 20:12:46.894474, 2706, 2323, 372, 2354, 873, 260
2025-03-09 20:12:46.896140, 2707, 2307, 343, 2368, 922, 272
2025-03-09 20:12:46.899186, 2715, 2303, 350, 2369, 925, 272
2025-03-09 20:12:46.902006, 2708, 2310, 349, 2373, 934, 272
2025-03-09 20:12:46.904151, 2719, 2317, 343, 2382, 938, 274
2025-03-09 20:12:46.906852, 2714, 2307, 346, 2378, 944, 273
2025-03-09 20:12:46.909746, 2710, 2295, 357, 2365, 943, 272
2025-03-09 20:12:46.912643, 2715, 2299, 337, 2373, 948, 273
2025-03-09 20:12:46.913275, 2734, 2292, 336, 2387, 1003, 283
2025-03-09 20:12:46.916146, 2736, 2288, 336, 2387, 1006, 285
2025-03-09 20:12:46.918045, 2781, 2289, 342, 2396, 1008, 285
2025-03-09 20:12:46.921007, 2742, 2287, 336, 2394, 1013, 286
2025-03-09 20:12:46.924036, 2754, 2286, 336, 2394, 1017, 287
2025-03-09 20:12:46.927114, 2732, 2288, 340, 2394, 1022, 287
2025-03-09 20:12:46.929125, 2758, 2240, 338, 2399, 1063, 292
2025-03-09 20:12:46.932063, 2741, 2233, 337, 2407, 1069, 294
2025-03-09 20:12:46.934770, 2767, 2234, 335, 2406, 1071, 294
2025-03-09 20:12:46.937703, 2767, 2225, 334, 2403, 1070, 301
