Start Time: 2025/03/09/19:49:42.334972
2025-03-09 19:49:42.340313, 2957, 2244, 333, 2445, 991, 283
2025-03-09 19:49:42.342915, 2959, 2241, 331, 2439, 986, 278
2025-03-09 19:49:42.345842, 2958, 2237, 332, 2439, 983, 282
2025-03-09 19:49:42.348066, 2947, 2234, 332, 2439, 987, 282
2025-03-09 19:49:42.348910, 2947, 2218, 334, 2438, 990, 281
2025-03-09 19:49:42.351141, 2967, 2208, 332, 2445, 991, 283
2025-03-09 19:49:42.354034, 2959, 2208, 327, 2437, 992, 283
2025-03-09 19:49:42.357229, 2958, 2209, 329, 2441, 989, 281
2025-03-09 19:49:42.358969, 2964, 2212, 325, 2442, 993, 283
2025-03-09 19:49:42.361934, 2960, 2211, 335, 2444, 992, 285
2025-03-09 19:49:42.364805, 2944, 2209, 326, 2441, 994, 281
2025-03-09 19:49:42.368018, 2960, 2176, 327, 2439, 993, 278
2025-03-09 19:49:42.368949, 2961, 2171, 326, 2438, 993, 281
2025-03-09 19:49:42.370190, 2961, 2176, 331, 2437, 993, 281
2025-03-09 19:49:42.373401, 2967, 2163, 322, 2439, 996, 283
2025-03-09 19:49:42.376096, 2949, 2164, 329, 2434, 997, 283
2025-03-09 19:49:42.378963, 2957, 2171, 330, 2442, 996, 279
2025-03-09 19:49:42.380980, 2961, 2167, 329, 2441, 997, 279
2025-03-09 19:49:42.384149, 2957, 2153, 326, 2436, 999, 279
2025-03-09 19:49:42.386763, 2944, 2145, 326, 2437, 999, 279
2025-03-09 19:49:42.387477, 2940, 2142, 331, 2432, 999, 279
2025-03-09 19:49:42.390194, 2955, 2144, 332, 2438, 999, 279
2025-03-09 19:49:42.392238, 2953, 2140, 336, 2435, 1001, 282
2025-03-09 19:49:42.395037, 2957, 2139, 329, 2436, 998, 279
2025-03-09 19:49:42.397981, 2949, 2135, 329, 2434, 996, 279
2025-03-09 19:49:42.400929, 2938, 2113, 335, 2435, 998, 281
2025-03-09 19:49:42.403861, 2954, 2122, 328, 2434, 997, 279
2025-03-09 19:49:42.405774, 2953, 2123, 325, 2433, 997, 277
2025-03-09 19:49:42.406377, 2943, 2115, 325, 2439, 997, 278
