Start Time: 2025/03/09/18:26:48.068790
2025-03-09 18:26:48.074875, 2809, 1072, 301, 2534, 1203, 275
2025-03-09 18:26:48.076982, 2811, 1074, 306, 2531, 1207, 272
2025-03-09 18:26:48.077700, 2806, 1075, 305, 2530, 1213, 273
2025-03-09 18:26:48.080559, 2803, 1067, 307, 2531, 1215, 278
2025-03-09 18:26:48.083206, 2809, 1072, 305, 2534, 1215, 274
2025-03-09 18:26:48.086183, 2805, 1063, 305, 2537, 1213, 273
2025-03-09 18:26:48.088312, 2801, 1018, 303, 2533, 1226, 277
2025-03-09 18:26:48.091028, 2800, 1019, 304, 2534, 1226, 273
2025-03-09 18:26:48.094174, 2803, 1011, 307, 2535, 1225, 277
2025-03-09 18:26:48.097000, 2800, 1017, 304, 2529, 1233, 274
2025-03-09 18:26:48.099922, 2803, 1008, 301, 2534, 1230, 274
2025-03-09 18:26:48.101861, 2800, 1007, 304, 2533, 1232, 277
2025-03-09 18:26:48.102974, 2800, 970, 305, 2535, 1238, 278
2025-03-09 18:26:48.105221, 2800, 973, 303, 2534, 1243, 279
2025-03-09 18:26:48.108148, 2795, 969, 297, 2533, 1235, 281
2025-03-09 18:26:48.111371, 2803, 963, 307, 2533, 1239, 282
2025-03-09 18:26:48.113247, 2800, 963, 306, 2530, 1243, 279
2025-03-09 18:26:48.115980, 2801, 958, 303, 2534, 1247, 281
2025-03-09 18:26:48.118986, 2799, 951, 304, 2537, 1253, 282
2025-03-09 18:26:48.122034, 2798, 918, 304, 2534, 1255, 287
2025-03-09 18:26:48.122734, 2799, 923, 305, 2535, 1257, 262
2025-03-09 18:26:48.124294, 2797, 913, 303, 2535, 1261, 281
2025-03-09 18:26:48.127239, 2798, 909, 303, 2538, 1253, 293
2025-03-09 18:26:48.130320, 2793, 912, 305, 2543, 1262, 288
2025-03-09 18:26:48.133179, 2797, 912, 303, 2534, 1265, 286
2025-03-09 18:26:48.135080, 2794, 909, 311, 2537, 1265, 279
2025-03-09 18:26:48.138100, 2795, 904, 305, 2534, 1267, 279
2025-03-09 18:26:48.140843, 2797, 875, 301, 2537, 1266, 287
2025-03-09 18:26:48.141492, 2787, 869, 305, 2539, 1280, 288
2025-03-09 18:26:48.144538, 2787, 869, 303, 2537, 1275, 290
2025-03-09 18:26:48.146335, 2786, 863, 305, 2535, 1267, 298
2025-03-09 18:26:48.149142, 2789, 855, 304, 2532, 1274, 287
2025-03-09 18:26:48.152245, 2791, 860, 304, 2539, 1274, 298
2025-03-09 18:26:48.155180, 2790, 855, 304, 2537, 1279, 293
2025-03-09 18:26:48.157103, 2781, 825, 304, 2542, 1280, 290
2025-03-09 18:26:48.160127, 2782, 828, 295, 2536, 1281, 292
2025-03-09 18:26:48.160873, 2775, 819, 304, 2540, 1280, 292
2025-03-09 18:26:48.163447, 2777, 822, 301, 2530, 1271, 294
2025-03-09 18:26:48.166198, 2778, 818, 304, 2537, 1280, 285
2025-03-09 18:26:48.168363, 2773, 814, 307, 2535, 1277, 295
2025-03-09 18:26:48.171093, 2775, 819, 295, 2531, 1283, 295
2025-03-09 18:26:48.173970, 2779, 786, 301, 2531, 1285, 294
2025-03-09 18:26:48.176943, 2775, 778, 303, 2539, 1293, 302
2025-03-09 18:26:48.179835, 2771, 784, 298, 2534, 1287, 292
2025-03-09 18:26:48.180449, 2769, 779, 303, 2531, 1293, 290
2025-03-09 18:26:48.182253, 2769, 775, 304, 2534, 1292, 293
2025-03-09 18:26:48.185238, 2768, 773, 303, 2533, 1290, 286
