Time_angle,s1,s2,s3,s4,s5,s6,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10
2025-03-09 20:05:46.246000,506.0,1589.0,2460.0,2090.0,337.0,179.0,9.53157549597605,5.391863357913486,9.09475357349535,35.588090013625006,12.954778526559966,33.00470917876943,30.235934189093157,17.944907431820386,24.14277093854228,163.00398002681732
2025-03-09 20:05:46.246000,502.0,1590.0,2455.0,2081.0,336.0,179.0,9.53157549597605,5.391863357913486,9.09475357349535,35.588090013625006,12.954778526559966,33.00470917876943,30.235934189093157,17.944907431820386,24.14277093854228,163.00398002681732
2025-03-09 20:05:46.246000,508.0,1586.0,2461.0,2092.0,336.0,178.0,9.53157549597605,5.391863357913486,9.09475357349535,35.588090013625006,12.954778526559966,33.00470917876943,30.235934189093157,17.944907431820386,24.14277093854228,163.00398002681732
2025-03-09 20:05:46.254333,503.0,1588.0,2454.0,2089.0,336.0,179.0,9.559954220059083,5.369141197927798,9.132139949276064,35.63052538719077,12.950851968816297,33.05252353664897,30.22092000354657,17.912940401446388,24.14668749935494,162.99759397040077
2025-03-09 20:05:46.254333,504.0,1584.0,2459.0,2095.0,336.0,182.0,9.559954220059083,5.369141197927798,9.132139949276064,35.63052538719077,12.950851968816297,33.05252353664897,30.22092000354657,17.912940401446388,24.14668749935494,162.99759397040077
2025-03-09 20:05:46.254333,505.0,1582.0,2461.0,2094.0,337.0,181.0,9.559954220059083,5.369141197927798,9.132139949276064,35.63052538719077,12.950851968816297,33.05252353664897,30.22092000354657,17.912940401446388,24.14668749935494,162.99759397040077
2025-03-09 20:05:46.262667,503.0,1582.0,2465.0,2097.0,339.0,182.0,9.59085839759518,5.333822034378252,9.152305491455914,35.67848001409699,12.94807674038078,33.10613625274876,30.218059698501197,17.881541630020738,24.163501203901053,162.99998516919015
2025-03-09 20:05:46.262667,505.0,1584.0,2463.0,2099.0,336.0,180.0,9.59085839759518,5.333822034378252,9.152305491455914,35.67848001409699,12.94807674038078,33.10613625274876,30.218059698501197,17.881541630020738,24.163501203901053,162.99998516919015
2025-03-09 20:05:46.262667,501.0,1580.0,2462.0,2099.0,338.0,178.0,9.59085839759518,5.333822034378252,9.152305491455914,35.67848001409699,12.94807674038078,33.10613625274876,30.218059698501197,17.881541630020738,24.163501203901053,162.99998516919015
2025-03-09 20:05:46.262667,507.0,1584.0,2461.0,2100.0,336.0,179.0,9.59085839759518,5.333822034378252,9.152305491455914,35.67848001409699,12.94807674038078,33.10613625274876,30.218059698501197,17.881541630020738,24.163501203901053,162.99998516919015
2025-03-09 20:05:46.271000,503.0,1581.0,2466.0,2099.0,338.0,181.0,9.623312210760702,5.285678190881286,9.153656400642204,35.73073038877998,12.94812197599321,33.16360328326669,30.228151647938187,17.853116772997268,24.193531265766293,163.01300473426673
2025-03-09 20:05:46.271000,501.0,1575.0,2464.0,2111.0,336.0,178.0,9.623312210760702,5.285678190881286,9.153656400642204,35.73073038877998,12.94812197599321,33.16360328326669,30.228151647938187,17.853116772997268,24.193531265766293,163.01300473426673
2025-03-09 20:05:46.271000,502.0,1575.0,2463.0,2109.0,337.0,179.0,9.623312210760702,5.285678190881286,9.153656400642204,35.73073038877998,12.94812197599321,33.16360328326669,30.228151647938187,17.853116772997268,24.193531265766293,163.01300473426673
2025-03-09 20:05:46.279333,500.0,1572.0,2465.0,2108.0,338.0,179.0,9.657482872506884,5.227565389278278,9.135936605186451,35.785708096950025,12.952588756106453,33.22263730341383,30.252279026964302,17.832352050299622,24.23652831345956,163.04009470881945
2025-03-09 20:05:46.279333,500.0,1571.0,2465.0,2112.0,337.0,183.0,9.657482872506884,5.227565389278278,9.135936605186451,35.785708096950025,12.952588756106453,33.22263730341383,30.252279026964302,17.832352050299622,24.23652831345956,163.04009470881945
2025-03-09 20:05:46.279333,497.0,1571.0,2457.0,2110.0,336.0,181.0,9.657482872506884,5.227565389278278,9.135936605186451,35.785708096950025,12.952588756106453,33.22263730341383,30.252279026964302,17.832352050299622,24.23652831345956,163.04009470881945
2025-03-09 20:05:46.287667,498.0,1574.0,2461.0,2110.0,336.0,180.0,9.694364566955851,5.165805729924295,9.100155946565154,35.840919237278584,12.961071543066472,33.28078725708112,30.29087101240849,17.824138500255366,24.292043528087508,163.0859697327054
2025-03-09 20:05:46.287667,503.0,1570.0,2454.0,2112.0,337.0,178.0,9.694364566955851,5.165805729924295,9.100155946565154,35.840919237278584,12.961071543066472,33.28078725708112,30.29087101240849,17.824138500255366,24.292043528087508,163.0859697327054
2025-03-09 20:05:46.287667,498.0,1567.0,2459.0,2106.0,339.0,176.0,9.694364566955851,5.165805729924295,9.100155946565154,35.840919237278584,12.961071543066472,33.28078725708112,30.29087101240849,17.824138500255366,24.292043528087508,163.0859697327054
2025-03-09 20:05:46.287667,499.0,1559.0,2459.0,2107.0,338.0,178.0,9.694364566955851,5.165805729924295,9.100155946565154,35.840919237278584,12.961071543066472,33.28078725708112,30.29087101240849,17.824138500255366,24.292043528087508,163.0859697327054
2025-03-09 20:05:46.296000,498.0,1558.0,2455.0,2109.0,337.0,178.0,9.73545164654232,5.1097242826607365,9.048473242498938,35.89291570163572,12.971927001509094,33.3350244348506,30.34358663169676,17.83364830276088,24.359015132581888,163.15460607609205
2025-03-09 20:05:46.296000,496.0,1557.0,2453.0,2105.0,338.0,181.0,9.73545164654232,5.1097242826607365,9.048473242498938,35.89291570163572,12.971927001509094,33.3350244348506,30.34358663169676,17.83364830276088,24.359015132581888,163.15460607609205
