Time_angle,s1,s2,s3,s4,s5,s6,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10
2025-03-09 20:09:57.312667,2831.0,2826.0,345.0,1443.0,276.0,181.0,12.217802330857303,70.96239485152492,70.93531099071427,24.87131061944112,18.42874550855956,30.14289025323071,32.722935704777655,52.69498715639274,63.31279290713141,174.7105654963202
2025-03-09 20:09:57.312667,2830.0,2825.0,342.0,1379.0,272.0,181.0,12.217802330857303,70.96239485152492,70.93531099071427,24.87131061944112,18.42874550855956,30.14289025323071,32.722935704777655,52.69498715639274,63.31279290713141,174.7105654963202
2025-03-09 20:09:57.312667,2832.0,2834.0,350.0,1376.0,272.0,177.0,12.217802330857303,70.96239485152492,70.93531099071427,24.87131061944112,18.42874550855956,30.14289025323071,32.722935704777655,52.69498715639274,63.31279290713141,174.7105654963202
2025-03-09 20:09:57.321000,2832.0,2831.0,341.0,1375.0,272.0,179.0,12.276225908511178,70.87439350533532,71.03078977941121,24.701504974175705,18.5128316284468,30.055964622084787,33.146967715631106,52.48719773369533,63.33050169850103,174.6594458732872
2025-03-09 20:09:57.321000,2831.0,2830.0,339.0,1365.0,272.0,181.0,12.276225908511178,70.87439350533532,71.03078977941121,24.701504974175705,18.5128316284468,30.055964622084787,33.146967715631106,52.48719773369533,63.33050169850103,174.6594458732872
2025-03-09 20:09:57.321000,2835.0,2835.0,342.0,1360.0,272.0,177.0,12.276225908511178,70.87439350533532,71.03078977941121,24.701504974175705,18.5128316284468,30.055964622084787,33.146967715631106,52.48719773369533,63.33050169850103,174.6594458732872
2025-03-09 20:09:57.321000,2829.0,2832.0,341.0,1351.0,271.0,178.0,12.276225908511178,70.87439350533532,71.03078977941121,24.701504974175705,18.5128316284468,30.055964622084787,33.146967715631106,52.48719773369533,63.33050169850103,174.6594458732872
2025-03-09 20:09:57.329333,2830.0,2831.0,341.0,1342.0,272.0,179.0,12.387199925368469,70.79498887172313,71.12093021111099,24.53594635860892,18.59044639954559,29.9685107975928,33.54088314368202,52.3016435048667,63.34934261750725,174.61163336267535
2025-03-09 20:09:57.329333,2831.0,2832.0,343.0,1337.0,272.0,183.0,12.387199925368469,70.79498887172313,71.12093021111099,24.53594635860892,18.59044639954559,29.9685107975928,33.54088314368202,52.3016435048667,63.34934261750725,174.61163336267535
2025-03-09 20:09:57.337667,2832.0,2832.0,338.0,1259.0,266.0,178.0,12.533344182557288,70.72228421366503,71.20321221191026,24.378339202513292,18.661950056887264,29.884829140122736,33.90079001620782,52.13467426851008,63.36540322777823,174.56662543358573
2025-03-09 20:09:57.337667,2828.0,2833.0,336.0,1254.0,267.0,181.0,12.533344182557288,70.72228421366503,71.20321221191026,24.378339202513292,18.661950056887264,29.884829140122736,33.90079001620782,52.13467426851008,63.36540322777823,174.56662543358573
2025-03-09 20:09:57.337667,2830.0,2834.0,336.0,1244.0,266.0,179.0,12.533344182557288,70.72228421366503,71.20321221191026,24.378339202513292,18.661950056887264,29.884829140122736,33.90079001620782,52.13467426851008,63.36540322777823,174.56662543358573
2025-03-09 20:09:57.337667,2832.0,2833.0,339.0,1233.0,267.0,178.0,12.533344182557288,70.72228421366503,71.20321221191026,24.378339202513292,18.661950056887264,29.884829140122736,33.90079001620782,52.13467426851008,63.36540322777823,174.56662543358573
2025-03-09 20:09:57.346000,2832.0,2838.0,338.0,1228.0,266.0,176.0,12.699724400311316,70.65536823022688,71.27618921459903,24.23225726507536,18.72585492988579,29.80750716468788,34.22500728306798,51.98583055040506,63.37850409312962,174.52609162401478
2025-03-09 20:09:57.346000,2831.0,2835.0,338.0,1217.0,265.0,176.0,12.699724400311316,70.65536823022688,71.27618921459903,24.23225726507536,18.72585492988579,29.80750716468788,34.22500728306798,51.98583055040506,63.37850409312962,174.52609162401478
2025-03-09 20:09:57.346000,2831.0,2835.0,339.0,1211.0,267.0,176.0,12.699724400311316,70.65536823022688,71.27618921459903,24.23225726507536,18.72585492988579,29.80750716468788,34.22500728306798,51.98583055040506,63.37850409312962,174.52609162401478
2025-03-09 20:09:57.346000,2832.0,2832.0,340.0,1153.0,261.0,179.0,12.699724400311316,70.65536823022688,71.27618921459903,24.23225726507536,18.72585492988579,29.80750716468788,34.22500728306798,51.98583055040506,63.37850409312962,174.52609162401478
2025-03-09 20:09:57.354333,2832.0,2834.0,333.0,1156.0,261.0,176.0,12.871219038209816,70.59249821504187,71.3376864922071,24.10115276947111,18.78106881037541,29.738662426470576,34.51215942003041,51.85365586615878,63.38719845135041,174.49013743823042
2025-03-09 20:09:57.354333,2832.0,2843.0,334.0,1146.0,263.0,177.0,12.871219038209816,70.59249821504187,71.3376864922071,24.10115276947111,18.78106881037541,29.738662426470576,34.51215942003041,51.85365586615878,63.38719845135041,174.49013743823042
2025-03-09 20:09:57.354333,2832.0,2845.0,339.0,1142.0,260.0,179.0,12.871219038209816,70.59249821504187,71.3376864922071,24.10115276947111,18.78106881037541,29.738662426470576,34.51215942003041,51.85365586615878,63.38719845135041,174.49013743823042
2025-03-09 20:09:57.362667,2831.0,2839.0,336.0,1139.0,262.0,178.0,13.033210521876647,70.53156331450825,71.38489543131982,23.99108083310055,18.828029667060346,29.68282367492956,34.76308719798438,51.73496270981832,63.389426382702666,174.4575179943484
2025-03-09 20:09:57.362667,2835.0,2842.0,338.0,1135.0,261.0,176.0,13.033210521876647,70.53156331450825,71.38489543131982,23.99108083310055,18.828029667060346,29.68282367492956,34.76308719798438,51.73496270981832,63.389426382702666,174.4575179943484
