Time_angle,s1,s2,s3,s4,s5,s6,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10
2025-03-09 20:12:02.179333,791.0,2447.0,2587.0,1777.0,362.0,208.0,8.7770447495025,7.225218450971664,10.48491915401787,36.877370100494886,13.527823766026946,34.27392445418119,28.145252902870737,14.899452093226998,26.50880256670394,173.3267815551669
2025-03-09 20:12:02.179333,789.0,2445.0,2587.0,1781.0,363.0,207.0,8.7770447495025,7.225218450971664,10.48491915401787,36.877370100494886,13.527823766026946,34.27392445418119,28.145252902870737,14.899452093226998,26.50880256670394,173.3267815551669
2025-03-09 20:12:02.187667,756.0,2423.0,2559.0,1811.0,363.0,203.0,8.777499968436771,6.6683538415801005,10.42110083200998,36.900904013346725,13.46607646552045,34.32238192568251,28.252413397646105,14.931470970240598,26.268489684698423,173.38046974490928
2025-03-09 20:12:02.187667,752.0,2416.0,2585.0,1817.0,365.0,204.0,8.777499968436771,6.6683538415801005,10.42110083200998,36.900904013346725,13.46607646552045,34.32238192568251,28.252413397646105,14.931470970240598,26.268489684698423,173.38046974490928
2025-03-09 20:12:02.187667,747.0,2411.0,2559.0,1824.0,363.0,202.0,8.777499968436771,6.6683538415801005,10.42110083200998,36.900904013346725,13.46607646552045,34.32238192568251,28.252413397646105,14.931470970240598,26.268489684698423,173.38046974490928
2025-03-09 20:12:02.187667,742.0,2416.0,2559.0,1827.0,365.0,200.0,8.777499968436771,6.6683538415801005,10.42110083200998,36.900904013346725,13.46607646552045,34.32238192568251,28.252413397646105,14.931470970240598,26.268489684698423,173.38046974490928
2025-03-09 20:12:02.196000,742.0,2410.0,2559.0,1829.0,365.0,202.0,8.82097015449859,6.11068822660265,10.373773927094923,36.927212441319895,13.41169963341452,34.37143701822297,28.372267680277087,15.013522624012548,26.02367705606106,173.4318922047731
2025-03-09 20:12:02.196000,741.0,2414.0,2559.0,1835.0,365.0,202.0,8.82097015449859,6.11068822660265,10.373773927094923,36.927212441319895,13.41169963341452,34.37143701822297,28.372267680277087,15.013522624012548,26.02367705606106,173.4318922047731
2025-03-09 20:12:02.196000,735.0,2411.0,2559.0,1839.0,364.0,202.0,8.82097015449859,6.11068822660265,10.373773927094923,36.927212441319895,13.41169963341452,34.37143701822297,28.372267680277087,15.013522624012548,26.02367705606106,173.4318922047731
2025-03-09 20:12:02.204333,706.0,2386.0,2559.0,1877.0,368.0,203.0,8.911162700788191,5.564945325063175,10.342978742591145,36.95498767399146,13.36655146010454,34.419080043550785,28.50828847431309,15.152754329040125,25.776228431883435,173.48274518981043
2025-03-09 20:12:02.204333,704.0,2382.0,2559.0,1877.0,368.0,195.0,8.911162700788191,5.564945325063175,10.342978742591145,36.95498767399146,13.36655146010454,34.419080043550785,28.50828847431309,15.152754329040125,25.776228431883435,173.48274518981043
2025-03-09 20:12:02.204333,701.0,2383.0,2559.0,1888.0,369.0,197.0,8.911162700788191,5.564945325063175,10.342978742591145,36.95498767399146,13.36655146010454,34.419080043550785,28.50828847431309,15.152754329040125,25.776228431883435,173.48274518981043
2025-03-09 20:12:02.204333,700.0,2373.0,2559.0,1890.0,370.0,195.0,8.911162700788191,5.564945325063175,10.342978742591145,36.95498767399146,13.36655146010454,34.419080043550785,28.50828847431309,15.152754329040125,25.776228431883435,173.48274518981043
2025-03-09 20:12:02.212667,693.0,2375.0,2559.0,1899.0,369.0,198.0,9.052184279902528,5.050676152359366,10.329509246744632,36.98281752211809,13.330635113712384,34.46399638938972,28.6652553613254,15.357917171568197,25.52781080516481,173.53887630012898
2025-03-09 20:12:02.212667,688.0,2379.0,2559.0,1900.0,370.0,198.0,9.052184279902528,5.050676152359366,10.329509246744632,36.98281752211809,13.330635113712384,34.46399638938972,28.6652553613254,15.357917171568197,25.52781080516481,173.53887630012898
2025-03-09 20:12:02.212667,687.0,2374.0,2559.0,1904.0,372.0,192.0,9.052184279902528,5.050676152359366,10.329509246744632,36.98281752211809,13.330635113712384,34.46399638938972,28.6652553613254,15.357917171568197,25.52781080516481,173.53887630012898
2025-03-09 20:12:02.221000,662.0,2342.0,2559.0,1951.0,383.0,200.0,9.249718092553127,4.601687565304297,10.335218356768262,37.009144214495166,13.303070997192195,34.5051213965371,28.84878343556748,15.639612291440995,25.279932935977865,173.60622796414515
2025-03-09 20:12:02.221000,662.0,2334.0,2559.0,1955.0,383.0,193.0,9.249718092553127,4.601687565304297,10.335218356768262,37.009144214495166,13.303070997192195,34.5051213965371,28.84878343556748,15.639612291440995,25.279932935977865,173.60622796414515
2025-03-09 20:12:02.221000,656.0,2332.0,2559.0,1958.0,384.0,194.0,9.249718092553127,4.601687565304297,10.335218356768262,37.009144214495166,13.303070997192195,34.5051213965371,28.84878343556748,15.639612291440995,25.279932935977865,173.60622796414515
2025-03-09 20:12:02.229333,656.0,2320.0,2559.0,1962.0,385.0,196.0,9.51228400287271,4.265932259889561,10.3617362311172,37.0335391968209,13.282626508078677,34.542762046236106,29.062196948455743,16.00234128734036,25.03372443563734,173.69003823765706
2025-03-09 20:12:02.229333,657.0,2320.0,2559.0,1966.0,384.0,192.0,9.51228400287271,4.265932259889561,10.3617362311172,37.0335391968209,13.282626508078677,34.542762046236106,29.062196948455743,16.00234128734036,25.03372443563734,173.69003823765706
2025-03-09 20:12:02.229333,652.0,2317.0,2559.0,1970.0,385.0,194.0,9.51228400287271,4.265932259889561,10.3617362311172,37.0335391968209,13.282626508078677,34.542762046236106,29.062196948455743,16.00234128734036,25.03372443563734,173.69003823765706
