Time_angle,s1,s2,s3,s4,s5,s6,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10
2025-03-09 19:56:58.962000,2338.0,1366.0,265.0,2333.0,322.0,199.0,21.823201227466217,68.32592247301986,65.36517234671095,32.48522898722,14.188114110102918,34.53576731131319,24.363298314070114,56.55252735491709,61.23426597921891,176.65510200934136
2025-03-09 19:56:58.962000,2337.0,1363.0,272.0,2339.0,332.0,207.0,21.823201227466217,68.32592247301986,65.36517234671095,32.48522898722,14.188114110102918,34.53576731131319,24.363298314070114,56.55252735491709,61.23426597921891,176.65510200934136
2025-03-09 19:56:58.970333,2338.0,1363.0,267.0,2338.0,330.0,208.0,21.78248235391615,68.28309557575166,65.31999288185501,32.47358293663078,14.172679451823992,34.508481935799146,24.41592516914551,56.53893039940606,61.241682048529086,176.66622996946077
2025-03-09 19:56:58.970333,2338.0,1358.0,270.0,2336.0,326.0,203.0,21.78248235391615,68.28309557575166,65.31999288185501,32.47358293663078,14.172679451823992,34.508481935799146,24.41592516914551,56.53893039940606,61.241682048529086,176.66622996946077
2025-03-09 19:56:58.970333,2338.0,1366.0,265.0,2330.0,329.0,206.0,21.78248235391615,68.28309557575166,65.31999288185501,32.47358293663078,14.172679451823992,34.508481935799146,24.41592516914551,56.53893039940606,61.241682048529086,176.66622996946077
2025-03-09 19:56:58.978667,2336.0,1359.0,258.0,2335.0,326.0,205.0,21.760899338714506,68.2595546050519,65.2639641488325,32.445510432803694,14.16579034773511,34.47711464970993,24.5281786888991,56.52264472131752,61.264935795906894,176.66687877554085
2025-03-09 19:56:58.978667,2334.0,1360.0,270.0,2335.0,333.0,201.0,21.760899338714506,68.2595546050519,65.2639641488325,32.445510432803694,14.16579034773511,34.47711464970993,24.5281786888991,56.52264472131752,61.264935795906894,176.66687877554085
2025-03-09 19:56:58.978667,2336.0,1358.0,267.0,2335.0,336.0,205.0,21.760899338714506,68.2595546050519,65.2639641488325,32.445510432803694,14.16579034773511,34.47711464970993,24.5281786888991,56.52264472131752,61.264935795906894,176.66687877554085
2025-03-09 19:56:58.978667,2331.0,1354.0,269.0,2332.0,327.0,207.0,21.760899338714506,68.2595546050519,65.2639641488325,32.445510432803694,14.16579034773511,34.47711464970993,24.5281786888991,56.52264472131752,61.264935795906894,176.66687877554085
2025-03-09 19:56:58.987000,2333.0,1357.0,266.0,2335.0,331.0,202.0,21.771009599250743,68.23775897593832,65.1964454359221,32.41621132219605,14.150118886901968,34.44126765055296,24.654249645070408,56.5211844423346,61.29811267045977,176.66520715236015
