Time_angle,s1,s2,s3,s4,s5,s6,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10
2025-03-09 18:22:18.414333,448.0,496.0,319.0,2630.0,1635.0,272.0,63.64929214143111,73.7243268201116,50.28208920641203,32.36421003920588,14.266070207725598,32.4106639510525,53.84876242078342,76.21703430982575,50.84010844983497,167.23194178081965
2025-03-09 18:22:18.414333,446.0,496.0,317.0,2631.0,1633.0,272.0,63.64929214143111,73.7243268201116,50.28208920641203,32.36421003920588,14.266070207725598,32.4106639510525,53.84876242078342,76.21703430982575,50.84010844983497,167.23194178081965
2025-03-09 18:22:18.414333,442.0,496.0,316.0,2631.0,1634.0,267.0,63.64929214143111,73.7243268201116,50.28208920641203,32.36421003920588,14.266070207725598,32.4106639510525,53.84876242078342,76.21703430982575,50.84010844983497,167.23194178081965
2025-03-09 18:22:18.414333,439.0,496.0,314.0,2627.0,1629.0,271.0,63.64929214143111,73.7243268201116,50.28208920641203,32.36421003920588,14.266070207725598,32.4106639510525,53.84876242078342,76.21703430982575,50.84010844983497,167.23194178081965
2025-03-09 18:22:18.414333,442.0,500.0,307.0,2630.0,1632.0,271.0,63.64929214143111,73.7243268201116,50.28208920641203,32.36421003920588,14.266070207725598,32.4106639510525,53.84876242078342,76.21703430982575,50.84010844983497,167.23194178081965
2025-03-09 18:22:18.414333,441.0,501.0,314.0,2627.0,1632.0,271.0,63.64929214143111,73.7243268201116,50.28208920641203,32.36421003920588,14.266070207725598,32.4106639510525,53.84876242078342,76.21703430982575,50.84010844983497,167.23194178081965
2025-03-09 18:22:18.422667,444.0,496.0,309.0,2627.0,1626.0,269.0,63.63450939805116,73.69626441962765,50.26462747184038,32.3641214256279,14.262696754044255,32.40350697276439,53.846281084923625,76.20493679016573,50.826131845829835,167.22218662275688
2025-03-09 18:22:18.422667,439.0,500.0,306.0,2630.0,1634.0,271.0,63.63450939805116,73.69626441962765,50.26462747184038,32.3641214256279,14.262696754044255,32.40350697276439,53.846281084923625,76.20493679016573,50.826131845829835,167.22218662275688
2025-03-09 18:22:18.422667,440.0,502.0,311.0,2629.0,1632.0,267.0,63.63450939805116,73.69626441962765,50.26462747184038,32.3641214256279,14.262696754044255,32.40350697276439,53.846281084923625,76.20493679016573,50.826131845829835,167.22218662275688
2025-03-09 18:22:18.422667,440.0,505.0,314.0,2630.0,1631.0,269.0,63.63450939805116,73.69626441962765,50.26462747184038,32.3641214256279,14.262696754044255,32.40350697276439,53.846281084923625,76.20493679016573,50.826131845829835,167.22218662275688
2025-03-09 18:22:18.431000,447.0,498.0,313.0,2626.0,1630.0,267.0,63.60961070323614,73.6558044003422,50.23824298524291,32.36237065455594,14.258496197264806,32.39384117151829,53.84014033883652,76.1818264459368,50.80324740392167,167.2087450261692
2025-03-09 18:22:18.431000,437.0,496.0,315.0,2629.0,1625.0,266.0,63.60961070323614,73.6558044003422,50.23824298524291,32.36237065455594,14.258496197264806,32.39384117151829,53.84014033883652,76.1818264459368,50.80324740392167,167.2087450261692
2025-03-09 18:22:18.431000,442.0,501.0,307.0,2628.0,1629.0,271.0,63.60961070323614,73.6558044003422,50.23824298524291,32.36237065455594,14.258496197264806,32.39384117151829,53.84014033883652,76.1818264459368,50.80324740392167,167.2087450261692
2025-03-09 18:22:18.439333,439.0,501.0,313.0,2626.0,1626.0,270.0,63.57527877966371,73.6037962660539,50.202925067616995,32.35869048334583,14.253946671741732,32.381352794026476,53.831643290194705,76.14883276489442,50.77154725405686,167.19185986216593
2025-03-09 18:22:18.439333,439.0,503.0,311.0,2627.0,1626.0,267.0,63.57527877966371,73.6037962660539,50.202925067616995,32.35869048334583,14.253946671741732,32.381352794026476,53.831643290194705,76.14883276489442,50.77154725405686,167.19185986216593
2025-03-09 18:22:18.439333,443.0,502.0,314.0,2627.0,1627.0,269.0,63.57527877966371,73.6037962660539,50.202925067616995,32.35869048334583,14.253946671741732,32.381352794026476,53.831643290194705,76.14883276489442,50.77154725405686,167.19185986216593
2025-03-09 18:22:18.439333,437.0,503.0,308.0,2629.0,1628.0,268.0,63.57527877966371,73.6037962660539,50.202925067616995,32.35869048334583,14.253946671741732,32.381352794026476,53.831643290194705,76.14883276489442,50.77154725405686,167.19185986216593
2025-03-09 18:22:18.447667,440.0,497.0,314.0,2631.0,1626.0,269.0,63.53154512681159,73.54040180248887,50.15830383025125,32.35282256628411,14.249009405869282,32.365831413492444,53.82112038258541,76.10601273929004,50.73083267799271,167.1712013344044
2025-03-09 18:22:18.447667,438.0,502.0,314.0,2624.0,1619.0,265.0,63.53154512681159,73.54040180248887,50.15830383025125,32.35282256628411,14.249009405869282,32.365831413492444,53.82112038258541,76.10601273929004,50.73083267799271,167.1712013344044
2025-03-09 18:22:18.447667,439.0,496.0,313.0,2628.0,1618.0,266.0,63.53154512681159,73.54040180248887,50.15830383025125,32.35282256628411,14.249009405869282,32.365831413492444,53.82112038258541,76.10601273929004,50.73083267799271,167.1712013344044
2025-03-09 18:22:18.456000,442.0,503.0,309.0,2629.0,1619.0,263.0,63.47942205405846,73.46605221861931,50.104569106782755,32.34479159064118,14.243846602692694,32.34747769562319,53.8091171606686,76.05367814453489,50.68071492986047,167.14805012435107
2025-03-09 18:22:18.456000,437.0,496.0,307.0,2627.0,1619.0,267.0,63.47942205405846,73.46605221861931,50.104569106782755,32.34479159064118,14.243846602692694,32.34747769562319,53.8091171606686,76.05367814453489,50.68071492986047,167.14805012435107
